title,abstract,authors,year,journal,doi,url,notes
"Using Fuzzy Cognitive Mapping As A Participatory Approach To Analyze Change, Preferred States, And Perceived Resilience Of Social-Ecological Systems","There is a growing interest in the use of fuzzy cognitive mapping (fcm) as a participatory method for understanding social-ecological systems (sess). in recent years, fcm has been used in a diverse set of contexts ranging from fisheries management to agricultural development, in an effort to generate transparent graphical models of complex systems that are useful for decision making, illuminate the core presumptions of environmental stakeholders, and structure environmental problems for scenario development. this increase in popularity is because of fcm's bottom-up approach and its ability to incorporate a range of individual, community-level, and expert knowledge into an accessible and standardized format. although there has been an increase in the use of fcm as an environmental planning and learning tool, limited progress has been made with regard to the method's relationship to existing resilience frameworks and how the use of fcm compares with other participatory modeling/approaches available. using case study data developed from community-driven models of the bushmeat trade in tanzania, we examine the usefulness of fcm for promoting resilience analysis among stakeholders in terms of identifying key state variables that comprise an ses, evaluating alternative ses equilibrium states, and defining desirable or undesirable state outcomes through scenario analysis.",GRAY SA;GRAY S;DE KOK JL;HELFGOTT AER;O'DWYER B;JORDAN R;NYAKI A,2015,ECOLOGY AND SOCIETY,10.5751/ES-07396-200211,https://doi.org/10.5751/ES-07396-200211,Citations: 210 | Category: Nord uniquement
Representing Variable Habitat Quality In A Spatial Food Web Model,"Why are marine species where they are? The scientific community is faced with an urgent need to understand aquatic ecosystem dynamics in the context of global change. this requires development of scientific tools with the capability to predict how biodiversity, natural resources, and ecosystem services will change in response to stressors such as climate change and further expansion of fishing. species distribution models and ecosystem models are two methodologies that are being developed to further this understanding. to date, these methodologies offer limited capabilities to work jointly to produce integrated assessments that take both food web dynamics and spatial-temporal environmental variability into account. we here present a new habitat capacity model as an implementation of the spatial-temporal model ecospace of the ecopath with ecosim approach. the new model offers the ability to drive foraging capacity of species from the cumulative impacts of multiple physical, oceanographic, and environmental factors such as depth, bottom type, temperature, salinity, oxygen concentrations, and so on. we use a simulation modeling procedure to evaluate sampling characteristics of the new habitat capacity model. this development bridges the gap between envelope environmental models and classic ecosystem food web models, progressing toward the ability to predict changes in marine ecosystems under scenarios of global change and explicitly taking food web direct and indirect interactions into account.",CHRISTENSEN V;COLL M;STEENBEEK J;BUSZOWSKI J;CHAGARIS D;WALTERS CJ,2014,ECOSYSTEMS,10.1007/s10021-014-9803-3,https://doi.org/10.1007/s10021-014-9803-3,Citations: 112 | Category: Nord uniquement
Testing Management Scenarios For The North Sea Ecosystem Using Qualitative And Quantitative Models,"The complexities of ecosystem-based management require stepwise approaches, ideally involving stakeholders, to scope key processes, pressures, and impact in relation to sustainability and management objectives. use of qualitative methods like fuzzy cognitive mapping (fcm) with a lower skill and data threshold than traditional quantitative models afford opportunity for even untrained stakeholders to evaluate the present and future status of the marine ecosystems under varying impacts. here, we present the results applying fcm models for subregions of the north sea. models for the southern north sea, skagerrak, kattegat, and the norwegian trench were developed with varying level of stakeholder involvement. future scenarios of increased and decreased fishing, and increased seal biomass in the kattegat, were compared with similar scenarios run on two quantitative ecosystem model. correspondence in response by the models to the same scenarios was lowest in the southern north sea, which had the simplest fcm model, and highest in norwegian trench. the results show the potential of combining fcm and quantitative modelling approaches in integrated ecosystem assessments (ieas) and in future ecosystem-based management advice, but to facilitate such comparisons and allow them to complement and enhance our ieas, it is important that their components are aligned and comparable.",OLSEN E;TOMCZAK MT;LYNAM CP;BELGRANO A;KENNY A,2023,ICES JOURNAL OF MARINE SCIENCE,10.1093/icesjms/fsac231,https://doi.org/10.1093/icesjms/fsac231,Citations: 6 | Category: Nord uniquement
Approaches To End-To-End Ecosystem Models,"Ever growing understanding of general ecological, biogeochemical and climatic processes is allowing for the construction of a growing list of end-to-end models. while many of these are taking the form of generic modelling frameworks, no one approach defines end-to-end ecosystem modelling. there is a wide range of scales, resolutions, forcings, components and represented processes. examples drawn from existing models can be used to give guidance on best practice approaches for creating end-to-end models. in particular, it is clear that defaulting to the finest resolution and greatest complexity in all the dimensions (e.g. spatial, temporal, taxonomic, process detail) is not beneficial. there is also a lot of value, during model development and implementation, in trying different model types, assumptions and formulations; there is no one ""best"" model. maintaining a diversity of approaches is important given that end-to-end models are most effective when used as strategic tools, to address questions that are at scales where there is still a lot of uncertainty about how systems function. there are still many challenges facing the end-to-end modelling field, particularly when long simulation periods are called for, but perhaps the greatest ones are: non-stationarity introduced by shifting climate, biodiversity and evolution; representing human responses; and handling uncertainty. (c) 2009 elsevier b.v. all rights reserved.",FULTON EA,2010,JOURNAL OF MARINE SYSTEMS,10.1016/j.jmarsys.2009.12.012,https://doi.org/10.1016/j.jmarsys.2009.12.012,Citations: 321 | Category: Nord uniquement
Projecting Changes In The Distribution And Productivity Of Living Marine Resources: A Critical Review Of The Suite Of Modelling Approaches Used In The Large European Project Vectors,"We review and compare four broad categories of spatially-explicit modelling approaches currently used to understand and project changes in the distribution and productivity of living marine resources including: 1) statistical species distribution models, 2) physiology-based, biophysical models of single life stages or the whole life cycle of species, 3) food web models, and 4) end-to-end models. single pressures are rare and, in the future, models must be able to examine multiple factors affecting living marine resources such as interactions between: i) climate-driven changes in temperature regimes and acidification, ii) reductions in water quality due to eutrophication, iii) the introduction of alien invasive species, and/or iv) (over-)exploitation by fisheries. statistical (correlative) approaches can be used to detect historical patterns which may not be relevant in the future. advancing predictive capacity of changes in distribution and productivity of living marine resources requires explicit modelling of biological and physical mechanisms. new formulations are needed which (depending on the question) will need to strive for more realism in ecophysiology and behaviour of individuals, life history strategies of species, as well as trophodynamic interactions occurring at different spatial scales. coupling existing models (e.g. physical, biological, economic) is one avenue that has proven successful. however, fundamental advancements are needed to address key issues such as the adaptive capacity of species/groups and ecosystems. the continued development of end-to-end models (e.g., physics to fish to human sectors) will be critical if we hope to assess how multiple pressures may interact to cause changes in living marine resources including the ecological and economic costs and trade-offs of different spatial management strategies. given the strengths and weaknesses of the various types of models reviewed here, confidence in projections of changes in the distribution and productivity of living marine resources will be increased by assessing model structural uncertainty through biological ensemble modelling. (c) 2016 elsevier ltd. all rights reserved.",PECK MA;ARVANITIDIS C;BUTENSCHÖN M;CANU DM;CHATZINIKOLAOU E;CUCCO A;DOMENICI P;FERNANDES JA;GASCHE L;HUEBERT KB;HUFNAGL M;JONES MC;KEMPF A;KEYL F;MAAR M;MAHÉVAS S;MARCHAL P;NICOLAS D;PINNEGAR JK;RIVOT E;ROCHETTE S;SELL AF;SINERCHIA M;SOLIDORO C;SOMERFIELD PJ;TEAL LR;TRAVERS-TROLET M;VAN DE WOLFSHAAR KE,2018,ESTUARINE COASTAL AND SHELF SCIENCE,10.1016/j.ecss.2016.05.019,https://doi.org/10.1016/j.ecss.2016.05.019,Citations: 71 | Category: Nord uniquement
Assessing Impacts And Community Preparedness To Cyclones: A Fuzzy Cognitive Mapping Approach,"Exposure to heightened intensity and frequency of extreme climatic events coupled with higher vulnerability of population has pushed up the disaster risk graph in developing nations. the area under study, india's eastern coast, is particularly susceptible to cyclones originating in the bay of bengal. this paper is aimed at identifying perceptions of impacts and preparedness levels of coastal and inland fishermen, the inhabitants of the ganjam and puri districts in the eastern coast of india with the aid of fuzzy cognitive maps. based on communities' perceptions, we have attempted to capture both the economic impacts (losses and damages) wreaked by cyclones as well as the ecological and social impacts in a bid to unearth options for policy makers and planners to be used for bolstering disaster preparedness. the paper also aims at evaluating the effectiveness of current preparedness measures in the context of climate change by deploying various fuzzy cognitive mapping simulation-based preparedness pathways. on the methodological front, our findings confirm that fcm simulations developed through modified activation rule with a hyperbolic transformation function give better results compared to other methods. the findings reveal that none of the preparedness pathways with current preparedness measures is adequate in terms of providing resilience against cyclonic risks. hence, in order to increase communities' resilience against cyclones, there is a need for new sets of impact-specific preparedness measures.",SINGH PK;CHUDASAMA H,2017,CLIMATIC CHANGE,10.1007/s10584-017-2007-z,https://doi.org/10.1007/s10584-017-2007-z,Citations: 36 | Category: Sud uniquement
A Structured Approach For Resilience-Oriented Human Performance Assessment And Prediction In Offshore Safety-Critical Operations,"Resilience engineering is in the ascendant across diverse disciplines and research fields. researchers and engineers work to create resilient systems and emphasize human elements for providing resilience. it prompts a new paradigm for viewing human performance in socio-technical systems, where variability is regarded as a measure of the potential for resilient human performance. this paper proposes a structured approach for resilience-oriented human performance assessment and prediction in offshore safety-critical operations. in the structured framework, a context-based bayesian network model is developed to evaluate the internal and external variability of operator functions. for this purpose, a taxonomy of variability shaping factors is developed for operations at sea involving human-automation collaboration. further , this study proposes integrating the functional resonance analysis method (fram) and fuzzy cognitive maps (fcm) to model the dynamic interaction of operator functions and simulate the coupling of operator variability in performing safety-critical operations. the integration augments both methods to tackle human performance modeling from both qualitative and quantitative aspects. a case study is presented in the context of offshore dynamic positioning operations to demonstrate the applicability of the approach. the results confirm that it provides a useful tool for managing operator variability and resilient performance to improve human-related safety.",PENG CY;ZHEN XW;HUANG Y,2023,OCEAN ENGINEERING,10.1016/j.oceaneng.2023.115743,https://doi.org/10.1016/j.oceaneng.2023.115743,Citations: 5 | Category: Nord uniquement
Investigating Flood Resilience Perceptions And Supporting Collective Decision-Making Through Fuzzy Cognitive Mapping,"Improving flood resilience of communities requires a holistic understanding of risks and resilience options as well as the preferences and priorities of different stakeholders. innovations in risk and resilience assessment have helped communities to identify gaps in their flood risk management strategy but selecting and implementing resilience solutions remains a big challenge for many decision-makers. in addition to traditional appraisals and cost-benefit assessments this also calls for a participatory process in which various stakeholders are encouraged to adopt a system-level approach in identifying interventions that can maximise a range of benefits and co-benefits. in this study, we investigate how a combination of modelling and measurement methods can help decision-makers with their flood resilience strategies. we apply a participatory system thinking approach combining fuzzy cognitive mapping (fcm) with a flood resilience measurement framework called flood resilience measurement for communities (frmc). we first investigate stakeholders' biases on flood resilience interventions, and then lead them through a system thinking exercise using fcm and frmc to elicit mental models representing important aspects of flood resilience and their interrelation. these are then aggregated, representing the collective perceptions and knowledge of stakeholders, and used to identify the most beneficial resilience actions in terms of direct and indirect impacts on flood resilience. we apply this approach to the case of lowestoft, a coastal town in england exposed to significant flood risk. developed in close collaboration with the local authorities, the ambition is to support decision-making on flood resilience interventions. we find that this combination of methods enables system-level thinking and inclusive decision-making about flood resilience which can ultimately encourage transformative decisions on prioritization of actions and investments.",MEHRYAR S;SURMINSKI S,2022,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2022.155854,https://doi.org/10.1016/j.scitotenv.2022.155854,Citations: 55 | Category: Nord uniquement
Are Coastal Managers Detecting The Problem? Assessing Stakeholder Perception Of Climate Vulnerability Using Fuzzy Cognitive Mapping,"Critical barriers to adaptation to climate change include the timely detection and agreed definition of problems requiring adaptive action. in the context of local scale coastal management in north-western europe, challenges to problem detection and identification are exacerbated by the diffuse nature of administrative, sectoral, and legal rights and other professional governance obligations. yet, if adaptation is to progress in a manner that is both locally legitimate and in accord with national policies, climate signals must be detected and climate impact problems framed in similar ways by two key groups; local scale 'bottom-up' experts and decision makers, and national scale 'top-down' scientists and policy makers. with reference to case study sites in ireland and scotland, we employ participatory modelling with coastal stakeholders using fuzzy cognitive mapping (fcm) to trial its potential in measuring and assessing stakeholder perceptions of climate vulnerability both individually and collectively. we found that fcm not only offers insight into the existing detection and framing of climate signals in coastal decision making but also provides a structured communication platform from which climate problems might be coherently integrated into future coastal management deliberations as the adaptation process matures. (c) 2013 elsevier ltd. all rights reserved.",GRAY SRJ;GAGNON AS;GRAY SA;O'DWYER B;O'MAHONY C;MUIR D;DEVOY RJN;FALALEEVA M;GAULT J,2014,OCEAN & COASTAL MANAGEMENT,10.1016/j.ocecoaman.2013.11.008,https://doi.org/10.1016/j.ocecoaman.2013.11.008,Citations: 90 | Category: Nord uniquement
"Enhancing Resilience In Coastal Regions From A Socio-Ecological Perspective: A Case Study Of Andhra Pradesh, India","Addressing the second priority of the sendai framework on disaster risk reduction (sfdrr) for strengthening disaster risk governance, this paper considers coastal regions from a socio-ecological system (ses) perspective. it identifies the drivers of risk and critical linkages between various key components of coastal sess that can potentially influence the resilience of coastal regions. the study considers that, in a coastal area, where the system is complex with numerous stakeholders, any decision taken in the form of developmental policy or as an adaptive practice is critical for system changes, thereby making risk anticipation and its management difficult. to further conduct a detailed investigation of this subject, seven settlements along the coastal andhra pradesh (india) region were methodically selected. herein, focus group discussions were conducted to prepare fuzzy cognitive maps (fcm), which were further analyzed through the mental modeler online platform. by analyzing the structural metrics of the fcm, saltwater intrusion was identified as a significant system component. furthermore, the study also analyzed the effects of change on the characteristics of selected ses components regarding the effectiveness of existing governance strategies and, conversely, the impact of implementing governance strategies on the identified critical components of ses. by critically examining the various scenarios thus generated, the research identifies various components, generating vulnerabilities in human systems. the derived results were cross-validated through community consultation, and the temporal variations in the state of system components were mapped. the study is expected to provide considerable input to policymakers for enhancing decision-making in coastal regions from an ses perspective.",DAKEY S;DESHKAR S;JOSHI S;SUKHWANI V,2023,SUSTAINABILITY,10.3390/su15129565,https://doi.org/10.3390/su15129565,Citations: 4 | Category: Majorité Sud
A Cognitive Map Framework To Support Integrated Environmental Assessment,"In this work we present the rational and design of a methodology to support integrated environmental assessment using the dpsir (driving forces-pressures-state-impact-response) causal-effect framework and non-monotonic fuzzy cognitive maps. the methodology is based on key pillars in environmental management, namely connecting the socioeconomic and the natural environment dimensions into a policy oriented context; integration of stakeholders with inter-sectorial synergies and tradeoffs; handling of ambiguities and uncertainties intrinsic to environmental modeling and representation of complex non-linear cause-effect relationships in the form of fuzzy inference systems, capable of adapting dynamically the influence between indicators. the methodology has the potential to support the development of informed policies and improves reliability through transparent, traceable and reproducible results. the illustrative example assesses the impact of air pollution abatement policies according to expert perceptions using proactive scenarios; the results revealed that, despite some positive changes, air protection activities are missing an overall strategic vision. (c) 2015 elsevier ltd. all rights reserved.",MOURHIR A;RACHIDI T;PAPAGEORGIOU EI;KARIM M;ALAOUI FS,2016,ENVIRONMENTAL MODELLING & SOFTWARE,10.1016/j.envsoft.2015.11.018,https://doi.org/10.1016/j.envsoft.2015.11.018,Citations: 41 | Category: Majorité Sud
